Category,City,Country,Customer ID,Customer Name,Market,Order Date,Order ID,Order Priority,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Year (OrderDate),Discount,Number of Records,Profit,Quantity,Sales,Shipping Cost
Office Supplies,Gongzhuling,China,RB-193601,Raymond Buch,APAC,4/22/2015,IN-2014-24384,Critical,OFF-PA-10004946,"SanDisk Note Cards, Multicolor",North Asia,21298,Consumer,4/25/2015,Second Class,Jilin,Paper,2015,0,1,14.94,2,67.92,12.7
Technology,Gongzhuling,China,RB-193601,Raymond Buch,APAC,4/22/2015,IN-2014-24384,Critical,TEC-PH-10003772,"Cisco Headset, Cordless",North Asia,21302,Consumer,4/25/2015,Second Class,Jilin,Phones,2015,0,1,43.8,2,182.58,29.5
Furniture,Kunming,China,DJ-136301,Doug Jacobs,APAC,5/1/2015,IN-2014-20198,Medium,FUR-CH-10000258,"Office Star Steel Folding Chair, Red",North Asia,22322,Consumer,5/4/2015,Second Class,Yunnan,Chairs,2015,0,1,16.47,3,275.13,23.38
Office Supplies,Kunming,China,DJ-136301,Doug Jacobs,APAC,5/1/2015,IN-2014-20198,Medium,OFF-EN-10000139,"Kraft Interoffice Envelope, Set of 50",North Asia,22320,Consumer,5/4/2015,Second Class,Yunnan,Envelopes,2015,0,1,28.08,3,140.76,8.21
Office Supplies,Kunming,China,DJ-136301,Doug Jacobs,APAC,5/1/2015,IN-2014-20198,Medium,OFF-ST-10000107,"Eldon File Cart, Industrial",North Asia,22321,Consumer,5/4/2015,Second Class,Yunnan,Storage,2015,0,1,22.86,6,767.34,19.68
Furniture,Kunming,China,PR-188801,Patrick Ryan,APAC,5/1/2015,IN-2014-79278,Critical,FUR-FU-10002648,"Rubbermaid Stacking Tray, Ergonomic",North Asia,21059,Consumer,5/1/2015,Same Day,Yunnan,Furnishings,2015,0,1,23.28,2,47.52,20.56
Technology,Kunming,China,PR-188801,Patrick Ryan,APAC,5/1/2015,IN-2014-79278,Critical,TEC-MA-10003338,"Panasonic Phone, Red",North Asia,21058,Consumer,5/1/2015,Same Day,Yunnan,Machines,2015,0,1,45.9,2,163.98,29.25
Furniture,Shenyang,China,LR-169151,Lena Radford,APAC,5/2/2015,IN-2014-30649,Medium,FUR-FU-10001351,"Rubbermaid Photo Frame, Black",North Asia,24972,Consumer,5/6/2015,Standard Class,Liaoning,Furnishings,2015,0,1,49.68,6,310.5,12.42
Office Supplies,Baoding,China,VP-217301,Victor Preis,APAC,5/3/2015,IN-2014-65299,Medium,OFF-FA-10002481,"OIC Rubber Bands, 12 Pack",North Asia,28369,Home Office,5/8/2015,Standard Class,Hebei,Fasteners,2015,0,1,2.88,6,99,7.71
Furniture,Mianyang,China,JF-151901,Jamie Frazer,APAC,5/5/2015,IN-2014-54253,Medium,FUR-BO-10001147,"Bush Floating Shelf Set, Metal",North Asia,23322,Consumer,5/10/2015,Standard Class,Sichuan,Bookcases,2015,0,1,221.85,5,853.65,83.82
Office Supplies,Mianyang,China,JF-151901,Jamie Frazer,APAC,5/5/2015,IN-2014-54253,Medium,OFF-AR-10002111,"Sanford Highlighters, Easy-Erase",North Asia,23319,Consumer,5/10/2015,Standard Class,Sichuan,Art,2015,0,1,1.89,3,48.06,2.54
Office Supplies,Mianyang,China,JF-151901,Jamie Frazer,APAC,5/5/2015,IN-2014-54253,Medium,OFF-LA-10002741,"Avery Color Coded Labels, Adjustable",North Asia,23320,Consumer,5/10/2015,Standard Class,Sichuan,Labels,2015,0,1,5.76,2,22.38,1.13
Office Supplies,Mianyang,China,JF-151901,Jamie Frazer,APAC,5/5/2015,IN-2014-54253,Medium,OFF-SU-10002362,"Acme Ruler, Serrated",North Asia,23321,Consumer,5/10/2015,Standard Class,Sichuan,Supplies,2015,0,1,3.6,1,13.41,1.05
Office Supplies,Lanzhou,China,LM-170651,Liz MacKendrick,APAC,5/6/2015,IN-2014-56899,High,OFF-AR-10003046,"Sanford Sketch Pad, Fluorescent",North Asia,27809,Consumer,5/11/2015,Standard Class,Gansu,Art,2015,0,1,28.02,2,93.48,6.26
Office Supplies,Yichun,China,RE-194051,Ricardo Emerson,APAC,5/6/2015,IN-2014-50718,High,OFF-EN-10002258,"Jiffy Mailers, with clear poly window",North Asia,24503,Consumer,5/7/2015,First Class,Jiangxi,Envelopes,2015,0,1,63.48,4,162.84,9.44
Furniture,Guangzhou,China,GM-144401,Gary McGarr,APAC,5/8/2015,IN-2014-30817,Medium,FUR-CH-10002213,"Hon Executive Leather Armchair, Black",North Asia,20459,Consumer,5/12/2015,Standard Class,Guangdong,Chairs,2015,0,1,137.07,3,1371.42,10.49
Office Supplies,Guangzhou,China,GM-144401,Gary McGarr,APAC,5/8/2015,IN-2014-30817,Medium,OFF-AR-10001228,"Binney & Smith Pens, Easy-Erase",North Asia,20458,Consumer,5/12/2015,Standard Class,Guangdong,Art,2015,0,1,12.78,3,36.63,2.98
Office Supplies,Guangzhou,China,GM-144401,Gary McGarr,APAC,5/8/2015,IN-2014-30817,Medium,OFF-SU-10004177,"Fiskars Box Cutter, Easy Grip",North Asia,20457,Consumer,5/12/2015,Standard Class,Guangdong,Supplies,2015,0,1,32.64,4,148.56,15.18
Office Supplies,Tangshan,China,AR-105101,Andrew Roberts,APAC,5/8/2015,IN-2014-68855,Medium,OFF-FA-10003838,"Stockwell Rubber Bands, Assorted Sizes",North Asia,26622,Consumer,5/14/2015,Standard Class,Hebei,Fasteners,2015,0,1,12.15,5,67.95,5.23
Furniture,Zhangzhou,China,RW-196901,Robert Waldorf,APAC,5/9/2015,IN-2014-17769,Medium,FUR-CH-10004163,"Novimex Steel Folding Chair, Adjustable",North Asia,28199,Consumer,5/15/2015,Standard Class,Fujian,Chairs,2015,0,1,33.84,2,169.44,10.93
Office Supplies,Shanghai,China,IM-150701,Irene Maddox,APAC,5/10/2015,IN-2014-16607,Critical,OFF-LA-10000244,"Hon Legal Exhibit Labels, Alphabetical",North Asia,26043,Consumer,5/12/2015,Second Class,Shanghai,Labels,2015,0,1,7.02,2,21.36,4.62
Office Supplies,Shangqiu,China,TN-210401,Tanja Norvell,APAC,5/12/2015,IN-2014-24090,High,OFF-AR-10000681,"Binney & Smith Sketch Pad, Water Color",North Asia,30075,Home Office,5/15/2015,First Class,Henan,Art,2015,0,1,13.86,2,99,9.15
Office Supplies,Pingxiang,China,GZ-144701,Gary Zandusky,APAC,5/12/2015,IN-2014-27863,Medium,OFF-ST-10004315,"Rogers Lockers, Blue",North Asia,29855,Consumer,5/18/2015,Standard Class,Jiangxi,Storage,2015,0,1,10.56,1,211.62,19.43
Office Supplies,Jingmen,China,RD-198101,Ross DeVincentis,APAC,5/13/2015,IN-2014-27667,High,OFF-LA-10000271,"Harbour Creations Shipping Labels, Alphabetical",North Asia,28964,Home Office,5/15/2015,First Class,Hubei,Labels,2015,0,1,5.28,1,11.28,1.22
Office Supplies,Datong,China,MH-177851,Maya Herman,APAC,5/14/2015,IN-2014-73916,High,OFF-EN-10003000,"Cameo Mailers, Recycled",North Asia,25940,Corporate,5/17/2015,Second Class,Anhui,Envelopes,2015,0,1,14.76,1,36.96,5.51
Office Supplies,Datong,China,MH-177851,Maya Herman,APAC,5/14/2015,IN-2014-73916,High,OFF-SU-10001731,"Acme Letter Opener, Serrated",North Asia,25939,Corporate,5/17/2015,Second Class,Anhui,Supplies,2015,0,1,71.4,7,188.37,20.09
Office Supplies,Chaozhou,China,VM-216851,Valerie Mitchum,APAC,5/14/2015,IN-2014-26533,Medium,OFF-FA-10000038,"Stockwell Clamps, Assorted Sizes",North Asia,25364,Home Office,5/18/2015,Second Class,Guangdong,Fasteners,2015,0,1,22.5,3,50.04,5.9
Office Supplies,Hohhot,China,SR-207401,Steven Roelle,APAC,5/14/2015,IN-2014-74805,High,OFF-AR-10002111,"Sanford Highlighters, Easy-Erase",North Asia,21497,Home Office,5/16/2015,Second Class,Inner Mongolia,Art,2015,0,1,1.26,2,32.04,6.46
Office Supplies,Hohhot,China,SR-207401,Steven Roelle,APAC,5/14/2015,IN-2014-74805,High,OFF-FA-10001184,"Stockwell Staples, Assorted Sizes",North Asia,21498,Home Office,5/16/2015,Second Class,Inner Mongolia,Fasteners,2015,0,1,0.78,2,16.5,3.72
Office Supplies,Jining,China,DK-132251,Dean Katz,APAC,5/16/2015,IN-2014-77997,High,OFF-LA-10004398,"Hon Color Coded Labels, Alphabetical",North Asia,24719,Corporate,5/20/2015,Standard Class,Inner Mongolia,Labels,2015,0,1,0,2,25.26,1.67
Technology,Tangshan,China,AJ-107801,Anthony Jacobs,APAC,5/19/2015,IN-2014-61099,Low,TEC-PH-10000365,"Cisco Office Telephone, with Caller ID",North Asia,24028,Corporate,5/26/2015,Standard Class,Hebei,Phones,2015,0,1,57.87,3,241.38,38.07
Office Supplies,Suzhou,China,CP-123401,Christine Phan,APAC,5/19/2015,IN-2014-62170,Medium,OFF-BI-10000305,"Wilson Jones Index Tab, Durable",North Asia,22918,Corporate,5/23/2015,Standard Class,Jiangsu,Binders,2015,0,1,5.64,4,31.8,1.25
Office Supplies,Suzhou,China,CP-123401,Christine Phan,APAC,5/19/2015,IN-2014-62170,Medium,OFF-EN-10004493,"GlobeWeis Manila Envelope, Security-Tint",North Asia,22917,Corporate,5/23/2015,Standard Class,Jiangsu,Envelopes,2015,0,1,0,8,238.32,18.88
Office Supplies,Suzhou,China,CP-123401,Christine Phan,APAC,5/19/2015,IN-2014-62170,Medium,OFF-FA-10001304,"Stockwell Push Pins, Assorted Sizes",North Asia,22919,Corporate,5/23/2015,Standard Class,Jiangsu,Fasteners,2015,0,1,5.46,2,22.86,1.68
Office Supplies,Tianjin,China,RD-197201,Roger Demir,APAC,5/20/2015,IN-2014-24314,Medium,OFF-ST-10003319,"Rogers Box, Wire Frame",North Asia,27920,Consumer,5/25/2015,Standard Class,Tianjin,Storage,2015,0,1,14.7,2,46.08,2.39
Technology,Tianjin,China,RD-197201,Roger Demir,APAC,5/20/2015,IN-2014-24314,Medium,TEC-AC-10000258,"Belkin Numeric Keypad, Bluetooth",North Asia,27918,Consumer,5/25/2015,Standard Class,Tianjin,Accessories,2015,0,1,139.05,5,289.8,27.26
Technology,Tianjin,China,RD-197201,Roger Demir,APAC,5/20/2015,IN-2014-24314,Medium,TEC-AC-10001438,"SanDisk Flash Drive, Programmable",North Asia,27919,Consumer,5/25/2015,Standard Class,Tianjin,Accessories,2015,0,1,48.72,7,287.28,25.83
Technology,Tianjin,China,RD-197201,Roger Demir,APAC,5/20/2015,IN-2014-24314,Medium,TEC-PH-10000720,"Samsung Audio Dock, Full Size",North Asia,27917,Consumer,5/25/2015,Standard Class,Tianjin,Phones,2015,0,1,319.35,5,840.6,53
Office Supplies,Beijing,China,DL-133151,Delfina Latchford,APAC,5/21/2015,IN-2014-71291,Medium,OFF-PA-10004379,"Enermax Computer Printout Paper, Premium",North Asia,23267,Consumer,5/25/2015,Standard Class,Beijing,Paper,2015,0,1,1.08,2,56.94,3.05
Furniture,Baoding,China,JM-158651,John Murray,APAC,5/21/2015,IN-2014-31370,Medium,FUR-FU-10000783,"Advantus Light Bulb, Durable",North Asia,25559,Consumer,5/25/2015,Standard Class,Hebei,Furnishings,2015,0,1,13.32,3,51.3,3.42
Office Supplies,Baoding,China,JM-158651,John Murray,APAC,5/21/2015,IN-2014-31370,Medium,OFF-PA-10000944,"Enermax Computer Printout Paper, 8.5 x 11",North Asia,25560,Consumer,5/25/2015,Standard Class,Hebei,Paper,2015,0,1,15,2,65.22,3.08
Office Supplies,Puyang,China,AD-101801,Alan Dominguez,APAC,5/21/2015,IN-2014-22137,Medium,OFF-BI-10004986,"Ibico 3-Hole Punch, Recycled",North Asia,28793,Home Office,5/27/2015,Standard Class,Henan,Binders,2015,0,1,43.38,3,92.43,4.25
Office Supplies,Puyang,China,AD-101801,Alan Dominguez,APAC,5/21/2015,IN-2014-22137,Medium,OFF-LA-10000244,"Hon Legal Exhibit Labels, Alphabetical",North Asia,28794,Home Office,5/27/2015,Standard Class,Henan,Labels,2015,0,1,21.06,6,64.08,1.51
Technology,Beijing,China,TH-211151,Thea Hudgings,APAC,5/22/2015,IN-2014-45216,High,TEC-PH-10000169,"Apple Smart Phone, with Caller ID",North Asia,28981,Corporate,5/26/2015,Standard Class,Beijing,Phones,2015,0,1,313.11,1,639.06,80.63
Office Supplies,Guangzhou,China,EP-139151,Emily Phan,APAC,5/23/2015,IN-2014-32490,High,OFF-SU-10004497,"Elite Scissors, Serrated",North Asia,28571,Consumer,5/27/2015,Standard Class,Guangdong,Supplies,2015,0,1,8.07,1,19.23,2.06
Office Supplies,Tangshan,China,AF-108701,Art Ferguson,APAC,5/23/2015,IN-2014-27513,Medium,OFF-ST-10004830,"Eldon Lockers, Blue",North Asia,26798,Consumer,5/28/2015,Standard Class,Hebei,Storage,2015,0,1,35.37,9,1781.19,185.15
Office Supplies,Tianjin,China,JP-154601,Jennifer Patt,APAC,5/23/2015,IN-2014-29158,Medium,OFF-BI-10000854,"Acco Binder Covers, Economy",North Asia,29118,Corporate,5/27/2015,Standard Class,Tianjin,Binders,2015,0,1,17.82,9,119.88,5.79
Office Supplies,Tianjin,China,JP-154601,Jennifer Patt,APAC,5/23/2015,IN-2014-29158,Medium,OFF-EN-10002985,"Cameo Peel and Seal, Recycled",North Asia,29119,Corporate,5/27/2015,Standard Class,Tianjin,Envelopes,2015,0,1,9.48,4,79.2,4.86
Furniture,Baotou,China,LA-167801,Laura Armstrong,APAC,5/24/2015,IN-2014-54708,Medium,FUR-BO-10001822,"Dania Library with Doors, Metal",North Asia,22100,Corporate,5/29/2015,Second Class,Inner Mongolia,Bookcases,2015,0,1,43.32,4,1447.44,252.36
Office Supplies,Shanghai,China,DW-135851,Dorothy Wardle,APAC,5/24/2015,IN-2014-63479,High,OFF-FA-10003626,"Advantus Rubber Bands, Assorted Sizes",North Asia,27567,Corporate,5/24/2015,Same Day,Shanghai,Fasteners,2015,0,1,5.88,1,14.04,2.01
Office Supplies,Wuhan,China,JM-152501,Janet Martin,APAC,5/26/2015,IN-2014-15690,Medium,OFF-ST-10004060,"Fellowes Lockers, Blue",North Asia,27849,Consumer,5/31/2015,Standard Class,Hubei,Storage,2015,0.5,1,-29.07,2,207.33,14.79
Furniture,Kunming,China,AC-104201,Alyssa Crouse,APAC,5/26/2015,IN-2014-51684,Medium,FUR-BO-10004771,"Ikea Classic Bookcase, Traditional",North Asia,29423,Corporate,5/30/2015,Standard Class,Yunnan,Bookcases,2015,0,1,518.76,6,2470.5,206.39
Office Supplies,Kunming,China,AC-104201,Alyssa Crouse,APAC,5/26/2015,IN-2014-51684,Medium,OFF-AR-10002260,"Boston Pens, Blue",North Asia,29421,Corporate,5/30/2015,Standard Class,Yunnan,Art,2015,0,1,0,2,28.44,1.28
Office Supplies,Kunming,China,AC-104201,Alyssa Crouse,APAC,5/26/2015,IN-2014-51684,Medium,OFF-ST-10004019,"Rogers Folders, Single Width",North Asia,29422,Corporate,5/30/2015,Standard Class,Yunnan,Storage,2015,0,1,36.84,4,122.88,6.8
Office Supplies,Zaozhuang,China,CV-122951,Christina VanderZanden,APAC,5/27/2015,IN-2014-12414,Medium,OFF-PA-10000302,"Eaton Computer Printout Paper, Multicolor",North Asia,29490,Consumer,6/1/2015,Standard Class,Shandong,Paper,2015,0,1,10.32,1,27.96,1.98
Technology,Beijing,China,AS-100901,Adam Shillingsburg,APAC,5/29/2015,IN-2014-13863,Low,TEC-AC-10003750,"Memorex Memory Card, Ergonomic",North Asia,25989,Consumer,6/5/2015,Standard Class,Beijing,Accessories,2015,0,1,140.1,5,500.4,49.11
Technology,Qiqihar,China,GH-146651,Greg Hansen,APAC,5/29/2015,IN-2014-53252,Medium,TEC-AC-10000221,"Belkin Memory Card, Programmable",North Asia,20504,Consumer,6/3/2015,Standard Class,Heilongjiang,Accessories,2015,0,1,122.1,5,581.55,45.63
Furniture,Zhengzhou,China,HM-149801,Henry MacAllister,APAC,5/29/2015,IN-2014-41275,Medium,FUR-CH-10000025,"Office Star Rocking Chair, Set of Two",North Asia,28163,Consumer,6/1/2015,First Class,Henan,Chairs,2015,0,1,85.86,3,429.48,88.99
Office Supplies,Zhengzhou,China,HM-149801,Henry MacAllister,APAC,5/29/2015,IN-2014-41275,Medium,OFF-EN-10004649,"Cameo Mailers, with clear poly window",North Asia,28162,Consumer,6/1/2015,First Class,Henan,Envelopes,2015,0,1,68.7,5,208.5,5.12
Technology,Hohhot,China,NG-183551,Nat Gilpin,APAC,5/29/2015,IN-2014-20331,Medium,TEC-PH-10000922,"Nokia Headset, with Caller ID",North Asia,27229,Corporate,6/3/2015,Standard Class,Inner Mongolia,Phones,2015,0,1,78.93,3,219.33,15.36
Office Supplies,Jinjiang,China,SA-208301,Sue Ann Reed,APAC,5/30/2015,IN-2014-12750,High,OFF-SU-10002027,"Stiletto Letter Opener, High Speed",North Asia,22619,Consumer,6/1/2015,Second Class,Fujian,Supplies,2015,0,1,49.86,6,166.68,27.93
Office Supplies,Wuxi,China,EB-141701,Evan Bailliet,APAC,6/2/2015,IN-2014-35248,High,OFF-SU-10003085,"Stiletto Ruler, Easy Grip",North Asia,27613,Consumer,6/6/2015,Standard Class,Jiangsu,Supplies,2015,0,1,6.6,5,82.5,15.29
Office Supplies,Fushun,China,MF-182501,Monica Federle,APAC,6/4/2015,IN-2014-22277,High,OFF-ST-10003159,"Smead Trays, Single Width",North Asia,29159,Corporate,6/9/2015,Standard Class,Liaoning,Storage,2015,0,1,52.38,6,291.06,41.4
Technology,Chaoyang,China,PO-191801,Philisse Overcash,APAC,6/4/2015,IN-2014-79593,Medium,TEC-CO-10004689,"Canon Ink, Color",North Asia,22184,Home Office,6/7/2015,First Class,Liaoning,Copiers,2015,0,1,112.92,4,594.36,3.75
Office Supplies,Guangzhou,China,GM-146951,Greg Maxwell,APAC,6/8/2015,IN-2014-44152,Critical,OFF-AP-10003917,"KitchenAid Stove, Silver",North Asia,20740,Corporate,6/11/2015,Second Class,Guangdong,Appliances,2015,0,1,479.52,2,1141.8,182.61
Office Supplies,Guangzhou,China,GM-146951,Greg Maxwell,APAC,6/8/2015,IN-2014-44152,Critical,OFF-EN-10000904,"Ames Mailers, with clear poly window",North Asia,20738,Corporate,6/11/2015,Second Class,Guangdong,Envelopes,2015,0,1,25.92,3,118.17,28.41
Office Supplies,Guangzhou,China,GM-146951,Greg Maxwell,APAC,6/8/2015,IN-2014-44152,Critical,OFF-LA-10003141,"Hon Shipping Labels, Laser Printer Compatible",North Asia,20739,Corporate,6/11/2015,Second Class,Guangdong,Labels,2015,0,1,11.34,2,22.74,6.99
Technology,Guangzhou,China,GM-146951,Greg Maxwell,APAC,6/8/2015,IN-2014-44152,Critical,TEC-AC-10001312,"Logitech Numeric Keypad, Ergonomic",North Asia,20737,Corporate,6/11/2015,Second Class,Guangdong,Accessories,2015,0,1,28.2,2,88.26,25.75
Technology,Hengyang,China,DD-135701,Dorothy Dickinson,APAC,6/9/2015,IN-2014-44782,Medium,TEC-MA-10003796,"Konica Calculator, Durable",North Asia,25926,Consumer,6/13/2015,Standard Class,Hunan,Machines,2015,0,1,17.58,1,51.75,4.01
Technology,Huangshi,China,EC-140501,Erin Creighton,APAC,6/10/2015,IN-2014-48156,Medium,TEC-AC-10003895,"Enermax Mouse, Bluetooth",North Asia,26761,Consumer,6/13/2015,Second Class,Hubei,Accessories,2015,0,1,106.2,6,241.74,39.72
Office Supplies,Liuyang,China,SW-203501,Sean Wendt,APAC,6/10/2015,IN-2014-74987,Medium,OFF-PA-10000453,"Xerox Cards & Envelopes, 8.5 x 11",North Asia,26433,Home Office,6/12/2015,Second Class,Hunan,Paper,2015,0,1,51.48,3,147.33,10.25
Office Supplies,Baotou,China,BD-117701,Bryan Davis,APAC,6/10/2015,IN-2014-31559,Medium,OFF-FA-10002011,"OIC Push Pins, Bulk Pack",North Asia,28061,Consumer,6/16/2015,Standard Class,Inner Mongolia,Fasteners,2015,0,1,25.38,9,134.19,6.36
Office Supplies,Baotou,China,BD-117701,Bryan Davis,APAC,6/10/2015,IN-2014-31559,Medium,OFF-PA-10000127,"SanDisk Parchment Paper, Multicolor",North Asia,28060,Consumer,6/16/2015,Standard Class,Inner Mongolia,Paper,2015,0,1,46.83,7,126.84,11.67
Technology,Baotou,China,BD-117701,Bryan Davis,APAC,6/10/2015,IN-2014-31559,Medium,TEC-PH-10000896,"Cisco Signal Booster, VoIP",North Asia,28062,Consumer,6/16/2015,Standard Class,Inner Mongolia,Phones,2015,0,1,413.04,8,1215.36,72.55
Office Supplies,Yancheng,China,CD-122801,Christina DeMoss,APAC,6/10/2015,IN-2014-72796,Medium,OFF-EN-10002806,"GlobeWeis Peel and Seal, Recycled",North Asia,26855,Consumer,6/14/2015,Standard Class,Jiangsu,Envelopes,2015,0,1,28.44,3,60.57,3.34
Office Supplies,Yancheng,China,CD-122801,Christina DeMoss,APAC,6/10/2015,IN-2014-72796,Medium,OFF-PA-10003455,"Green Bar Memo Slips, Recycled",North Asia,26856,Consumer,6/14/2015,Standard Class,Jiangsu,Paper,2015,0,1,10.74,2,33.72,2.68
Furniture,Shantou,China,DG-133001,Deirdre Greer,APAC,6/11/2015,IN-2014-47120,Medium,FUR-CH-10001477,"Novimex Chairmat, Black",North Asia,21089,Corporate,6/14/2015,Second Class,Guangdong,Chairs,2015,0,1,138.96,6,323.46,27.12
Office Supplies,Shantou,China,DG-133001,Deirdre Greer,APAC,6/11/2015,IN-2014-47120,Medium,OFF-SU-10000932,"Elite Shears, Steel",North Asia,21088,Corporate,6/14/2015,Second Class,Guangdong,Supplies,2015,0,1,7.32,4,185.64,29.3
Furniture,Beijing,China,MC-175901,Matt Collister,APAC,6/12/2015,IN-2014-44397,Medium,FUR-CH-10000294,"Office Star Swivel Stool, Red",North Asia,25001,Corporate,6/19/2015,Standard Class,Beijing,Chairs,2015,0,1,267.75,7,1217.58,66.33
Technology,Beijing,China,MC-175901,Matt Collister,APAC,6/12/2015,IN-2014-44397,Medium,TEC-MA-10001831,"Konica Card Printer, Durable",North Asia,25002,Corporate,6/19/2015,Standard Class,Beijing,Machines,2015,0,1,73.5,7,1227.03,99.44
Office Supplies,Guangzhou,China,MD-173501,Maribeth Dona,APAC,6/12/2015,IN-2014-66139,Medium,OFF-SU-10004814,"Fiskars Shears, High Speed",North Asia,27560,Consumer,6/18/2015,Standard Class,Guangdong,Supplies,2015,0,1,31.44,2,95.28,7.46
Office Supplies,Jieyang,China,PB-191051,Peter Bühler,APAC,6/14/2015,IN-2014-20226,High,OFF-BI-10001312,"Cardinal 3-Hole Punch, Clear",North Asia,20495,Consumer,6/16/2015,First Class,Guangdong,Binders,2015,0,1,35.55,3,84.78,7.87
Office Supplies,Jieyang,China,PB-191051,Peter Bühler,APAC,6/14/2015,IN-2014-20226,High,OFF-LA-10002364,"Smead Shipping Labels, Alphabetical",North Asia,20496,Consumer,6/16/2015,First Class,Guangdong,Labels,2015,0,1,46.2,14,160.02,34.77
Office Supplies,Wuzhou,China,JE-154751,Jeremy Ellison,APAC,6/14/2015,IN-2014-55086,High,OFF-FA-10004027,"OIC Staples, Bulk Pack",North Asia,29471,Consumer,6/18/2015,Standard Class,Guangxi,Fasteners,2015,0,1,2.16,4,45.36,5.55
Office Supplies,Jilin,China,JG-153101,Jason Gross,APAC,6/15/2015,IN-2014-64074,Medium,OFF-AP-10004972,"Breville Coffee Grinder, Red",North Asia,27157,Corporate,6/19/2015,Standard Class,Jilin,Appliances,2015,0,1,59.31,3,185.58,14.81
Office Supplies,Jilin,China,JG-153101,Jason Gross,APAC,6/15/2015,IN-2014-64074,Medium,OFF-BI-10003397,"Acco Hole Reinforcements, Clear",North Asia,27158,Corporate,6/19/2015,Standard Class,Jilin,Binders,2015,0,1,12.75,5,30.6,1.64
Technology,Bijie,China,JH-154301,Jennifer Halladay,APAC,6/16/2015,IN-2014-30971,High,TEC-AC-10004012,"Enermax Flash Drive, Ergonomic",North Asia,29928,Consumer,6/19/2015,Second Class,Guizhou,Accessories,2015,0,1,33,2,78.66,8.55
Furniture,Chongqing,China,KD-164951,Keith Dawkins,APAC,6/20/2015,IN-2014-51432,Low,FUR-BO-10001749,"Bush Classic Bookcase, Traditional",North Asia,26759,Corporate,6/26/2015,Standard Class,Chongqing,Bookcases,2015,0,1,123.75,5,2063.4,352.64
Office Supplies,Chongqing,China,KD-164951,Keith Dawkins,APAC,6/20/2015,IN-2014-51432,Low,OFF-ST-10000007,"Fellowes File Cart, Single Width",North Asia,26758,Corporate,6/26/2015,Standard Class,Chongqing,Storage,2015,0,1,206.01,3,412.02,39.7
Office Supplies,Kaiyuan,China,JB-159251,Joni Blumstein,APAC,6/24/2015,IN-2014-41163,Medium,OFF-AR-10000058,"Stanley Canvas, Water Color",North Asia,22697,Consumer,6/30/2015,Standard Class,Yunnan,Art,2015,0,1,160.92,9,473.85,34.35
Office Supplies,Kaiyuan,China,JB-159251,Joni Blumstein,APAC,6/24/2015,IN-2014-41163,Medium,OFF-EN-10004503,"GlobeWeis Peel and Seal, Security-Tint",North Asia,22696,Consumer,6/30/2015,Standard Class,Yunnan,Envelopes,2015,0,1,27.09,3,71.37,7.09
Office Supplies,Yiwu,China,EM-140651,Erin Mull,APAC,6/24/2015,IN-2014-23383,High,OFF-EN-10001976,"Jiffy Interoffice Envelope, Security-Tint",North Asia,20593,Consumer,6/26/2015,Second Class,Zhejiang,Envelopes,2015,0,1,40.95,3,146.52,16.63
Office Supplies,Pingnan,China,ON-187151,Odella Nelson,APAC,6/26/2015,IN-2014-67308,High,OFF-FA-10000294,"Advantus Clamps, Metal",North Asia,27496,Corporate,6/28/2015,Second Class,Guangxi,Fasteners,2015,0,1,25.2,5,97.05,23.92
